start,end,group
6400,6833.20629,Scenario Improved 4
6400,6751.82268,Scenario Improved 4
6400,6897.82281,Scenario Improved 4
6400,6873.15414,Scenario Improved 4
6400,6691.54516,Scenario Improved 4
6400,6715.67215,Scenario Improved 4
6400,6681.81204,Scenario Improved 4
6400,6866.55474,Scenario Improved 4
6400,6802.80866,Scenario Improved 4
6400,6733.44147,Scenario Improved 4
6400,6916.17583,Scenario Improved 4
6400,6878.5706,Scenario Improved 4
6400,6713.78374,Scenario Improved 4
6400,6780.41628,Scenario Improved 4
6400,6902.91622,Scenario Improved 4
6400,6850.95602,Scenario Improved 4
6400,7063.07255,Scenario Improved 4
6400,6822.78951,Scenario Improved 4
6400,6894.64834,Scenario Improved 4
6400,6958.96097,Scenario Improved 4
6400,6976.52451,Scenario Improved 4
6400,6773.95019,Scenario Improved 4
6400,6815.19784,Scenario Improved 4
6400,6679.26658,Scenario Improved 4
6400,6731.7798,Scenario Improved 4
